_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
66c3a76aaed9b38ff45d5b62,Sindh minister terms Punjab's relief in power bills a 'political stunt',https://www.geo.tv/latest/559972-sindh-minister-terms-punjabs-relief-in-power-bills-a-political-stunt,GEO,"The article uses the word ""mocked"" to describe Saeed Ghani's reaction to Punjab's relief in power bills, which is a subjective and potentially insulting term.  This implies a personal attack rather than an objective assessment of the situation.",0,1,0,0,0,0,,,,,,
66c5a0a10a229684177df1fb,"Bus accident in Iran kills at least 28 Pakistani pilgrims, injures 23: envoy",https://www.dawn.com/news/1853718/bus-accident-in-iran-kills-at-least-28-pakistani-pilgrims-injures-23-envoy,DAWN,"The article reports on a bus accident in Iran that killed Pakistani pilgrims. It provides verifiable details, including the death toll, number of injured, and statements from officials.  The reporting is objective, quoting various sources, including Pakistani and Iranian officials, and the article does not contain any sensational language or subjective opinions.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df1fc,"After power subsidy, Punjab CM Maryam Nawaz launches new interest-free housing scheme",https://www.dawn.com/news/1853735/after-power-subsidy-punjab-cm-maryam-nawaz-launches-new-interest-free-housing-scheme,DAWN,"The article presents objective information about the launch of a new housing scheme in Punjab, providing details about the scheme's features, eligibility criteria, and application process.  It also mentions the recent electricity subsidy announcement and the ensuing political reactions, which is relevant context.  The article relies on direct quotes and does not contain subjective language, unsupported claims, sensationalism, or personal attacks. The information is presented in a neutral tone, and the sources are clearly identified.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df1fd,Coalition partners blow a fuse over power subsidy,https://www.dawn.com/news/1853693/coalition-partners-blow-a-fuse-over-power-subsidy,DAWN,"The article uses language to exaggerate the significance of events and to present opinions as facts. For example, phrases like ""war of words"", ""disdain"", and ""ignited"" are used to describe the political disagreement, which is an exaggeration. Additionally, the article presents the opinions of various political figures as facts without providing sufficient evidence or context to support their claims. For example, Murad Ali Shah's criticism of the PML-N for introducing costly power plants is presented as a fact without providing evidence to support his claim.",0,0,0,1,0,1,,,,,,
66c5a0a10a229684177df1fe,Stranded climbers rescued after three days on Gasherbrum,https://www.dawn.com/news/1853688/stranded-climbers-rescued-after-three-days-on-gasherbrum,DAWN,"The article reports on the rescue of two stranded climbers in a neutral and objective manner. It provides factual details, including the location, altitude, timeline of events, and names of individuals involved.  The article attributes information to credible sources, such as the tour operator and the rescued climbers themselves. There is no evidence of spin, sensationalism, mudslinging, or omission of sources.  The language used is descriptive and factual, avoiding subjective opinions or emotional language.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df1ff,"JUI-F to take solo flight against govt, says Fazl",https://www.dawn.com/news/1853668/jui-f-to-take-solo-flight-against-govt-says-fazl,DAWN,"The article presents a neutral account of Maulana Fazlur Rehman's statements regarding his party's political strategy. It quotes him directly and provides context for his remarks.  There is no evidence of spin, sensationalism, mudslinging, opinion presented as fact, or omission of source. The article maintains objectivity by presenting his views without subjective commentary or emotional language.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df200,Audio leaks inquiry commission never met in over a year: SC,https://www.dawn.com/news/1853663/audio-leaks-inquiry-commission-never-met-in-over-a-year-sc,DAWN,"The article presents a factual account of legal proceedings, citing specific dates, court orders, and the arguments presented by the involved parties. It does not contain subjective opinions, sensational language, or unsubstantiated claims.  The article reports on the Supreme Court's observations and actions, presenting information objectively.  The focus is on the legal aspects of the case, including the formation and inactivity of the inquiry commission, the high court's jurisdiction, and the Supreme Court's decision to suspend the high court's order.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df201,"Will return to face allegations, says ex-CJP Saqib Nisar",https://www.dawn.com/news/1853670/will-return-to-face-allegations-says-ex-cjp-saqib-nisar,DAWN,"The article presents a neutral account of the former CJP's statement, quoting him directly and including details of his planned return to Pakistan and his response to allegations.  It also mentions the source of the information (Aaj News and The News). The article does not use subjective language or sensationalism; it reports the facts as stated by the former CJP and other news sources. No bias is detected.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df202,Poliovirus claims life of two-year-old in Balochistan’s Kharan district,https://www.dawn.com/news/1853671/poliovirus-claims-life-of-two-year-old-in-balochistans-kharan-district,DAWN,"The article reports on a death from poliovirus in a neutral and objective manner. It presents facts such as the child's age, location, symptoms, treatment timeline, and lab results without using sensational language or subjective opinions.  The source (Dawn) is clearly identified.  The article attributes information to a health official and includes details about the investigation and the child's medical history. There are no unsupported claims or subjective interpretations presented as facts.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df203,"Death toll from rains, floods in Balochistan rises to 21",https://www.dawn.com/news/1853661/death-toll-from-rains-floods-in-balochistan-rises-to-21,DAWN,"The article reports on the rising death toll and damage caused by recent rains and floods in Balochistan in a neutral and objective manner. It provides specific details, such as the number of deaths, injuries, damaged homes, and infrastructure, citing the Provincial Disaster Management Authority (PDMA) as a source.  The article also includes weather forecasts from the Met Office, further enhancing its factual nature. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df204,Suspected mpox patient in Islamabad tests negative,https://www.dawn.com/news/1853667/suspected-mpox-patient-in-islamabad-tests-negative,DAWN,"The article presents objective information about a suspected mpox case in Islamabad, providing details on the testing process, patient information, and official statements from health authorities.  It uses neutral language, cites verifiable sources (NIH, Ministry of Health spokesperson, Pims doctor), and avoids sensationalism, opinion statements, or unsupported claims. The reporting is accurate and transparent.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df205,SHC fines PIA for filing ‘frivolous’ applications,https://www.dawn.com/news/1853633/shc-fines-pia-for-filing-frivolous-applications,DAWN,"The article reports on a court case in a neutral and objective manner. It presents facts, quotes from the court proceedings, and does not use subjective language or sensationalism.  The article accurately reflects the court's decision and reasoning without expressing any bias.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df206,"Lahore police file case as YDA, hospital staff protest against 5-year-old girl’s alleged rape",https://www.dawn.com/news/1853579/lahore-police-file-case-as-yda-hospital-staff-protest-against-5-year-old-girls-alleged-rape,DAWN,"The article mentions that videos of protesters on social media showed them criticizing the FIR, alleging that it downplayed the incident and criticizing officials for covering up the matter in an attempt to silence the victim's family. However, the article does not provide links or references to these videos or specify which social media platforms they were shared on.  Without access to these sources, it's difficult to verify the claims made by the protesters.",0,0,1,0,0,0,,,,,,
66c5a0a10a229684177df207,Karachi police book driver in murder case over deadly Karsaz accident,https://www.dawn.com/news/1853528/karachi-police-book-driver-in-murder-case-over-deadly-karsaz-accident,DAWN,"The article reports on a deadly accident, providing details of the incident, police actions, and court proceedings. It uses neutral language, cites official sources (police, court orders), and avoids subjective opinions or sensationalism. The inclusion of official statements and documents strengthens the factual basis of the report.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df208,Young woman run over by dump truck after scooter accident near Gulistan-i-Jauhar,https://www.dawn.com/news/1853560/young-woman-run-over-by-dump-truck-after-scooter-accident-near-gulistan-i-jauhar,DAWN,"The article reports on a fatal accident in a neutral and objective manner, citing specific details such as the victim's age, location, time, and the police statement.  It also mentions the poor road conditions as a contributing factor, providing context without sensationalizing or expressing opinion. The reporting is evidence-based and attributes information to credible sources like the DIG-Traffic. There are no subjective modifiers, unsupported claims, or attempts to manipulate reader emotions.",1,0,0,0,0,0,,,,,,
66c5a0a10a229684177df209,Rawalpindi ATC discharges Bushra Bibi in 12 cases related to May 9,https://www.dawn.com/news/1853552/rawalpindi-atc-discharges-bushra-bibi-in-12-cases-related-to-may-9,DAWN,"The article presents a neutral account of Bushra Bibi's discharge in 12 cases related to May 9 violence. It reports on the court proceedings, statements from her lawyer, and mentions the background of the events without using subjective language or biased framing. The article cites specific events and sources without sensationalizing or exaggerating the information.  It maintains objectivity by presenting facts and quotes without subjective interpretation or emotional language.",1,0,0,0,0,0,,,,,,
